23-09-2022 15:09;377510118;/start
23-09-2022 15:11;377510118;/start
23-09-2022 15:11;377510118;/start
23-09-2022 15:11;377510118;/start
23-09-2022 15:19;377510118;/start
23-09-2022 15:37;377510118;/start
23-09-2022 15:39;377510118;/start
23-09-2022 15:39;377510118;/start
23-09-2022 15:39;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:40;377510118;/start
23-09-2022 15:41;377510118;/start
23-09-2022 15:41;377510118;/start
23-09-2022 15:41;377510118;/start
23-09-2022 15:41;377510118;/start
23-09-2022 15:41;377510118;/start
23-09-2022 15:41;377510118;/start
23-09-2022 15:45;377510118;/start
23-09-2022 15:45;377510118;/start
23-09-2022 15:45;377510118;/start
23-09-2022 15:48;377510118;/start
23-09-2022 15:48;377510118;/start
23-09-2022 15:48;377510118;/start
23-09-2022 15:48;377510118;/start
23-09-2022 15:48;377510118;/start
23-09-2022 15:48;377510118;/start
23-09-2022 15:48;377510118;/start
23-09-2022 15:48;377510118;/start
23-09-2022 15:50;377510118;/start
23-09-2022 15:50;377510118;/start
23-09-2022 15:51;377510118;/start
23-09-2022 15:51;377510118;/start
23-09-2022 15:51;377510118;/start
23-09-2022 15:51;377510118;/start
23-09-2022 15:51;377510118;/start
